TIME,TAG,TAG_DESC,ALARM,ALARM_DESC,STATE
2018-03-13 21:06:30.630,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-13 21:09:30.930,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-13 21:10:06.106,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-13 21:26:18.2618,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-13 21:27:30.2730,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-13 21:38:54.3854,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-13 21:39:30.3930,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-13 22:07:42.742,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-13 22:08:18.818,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-13 22:24:30.2430,XMV-01,XMV-01,HIGH,HIGH,RTN
2018-03-13 22:25:06.256,XMV-01,XMV-01,HIGH,HIGH,ALM
2018-03-13 22:26:18.2618,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-13 22:26:54.2654,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-13 22:28:06.286,XMV-01,XMV-01,HIGH,HIGH,RTN
2018-03-13 22:47:18.4718,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-13 22:47:54.4754,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-13 23:21:30.2130,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-13 23:22:06.226,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-13 23:32:18.3218,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-13 23:32:54.3254,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-13 23:33:30.3330,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-13 23:34:06.346,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 01:18:30.1830,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 01:19:06.196,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 01:22:42.2242,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 01:23:18.2318,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 01:39:30.3930,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 01:40:06.406,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 01:41:18.4118,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 01:42:30.4230,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 02:06:30.630,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 02:07:06.76,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 02:10:42.1042,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 02:11:18.1118,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 02:13:42.1342,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 02:14:18.1418,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 02:14:54.1454,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 02:15:30.1530,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 02:16:42.1642,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 02:17:18.1718,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 02:18:30.1830,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 02:19:06.196,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 02:30:30.3030,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 02:31:06.316,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 03:07:06.76,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 03:07:42.742,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 03:13:42.1342,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 03:14:18.1418,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 03:22:06.226,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 03:22:42.2242,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 03:25:06.256,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 03:25:42.2542,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 03:31:06.316,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 03:31:42.3142,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 03:35:18.3518,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 03:35:54.3554,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 03:50:54.5054,XMV-01,XMV-01,HIGH,HIGH,ALM
2018-03-14 03:51:30.5130,XMV-01,XMV-01,HIGH,HIGH,RTN
2018-03-14 04:05:54.554,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 04:06:30.630,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 04:13:42.1342,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 04:14:18.1418,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 04:25:42.2542,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 04:26:18.2618,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 04:32:18.3218,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 04:32:54.3254,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 04:48:30.4830,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 04:49:06.496,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 04:50:18.5018,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 04:50:54.5054,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 04:59:18.5918,XMV-01,XMV-01,HIGH,HIGH,ALM
2018-03-14 04:59:54.5954,XMV-01,XMV-01,HIGH,HIGH,RTN
2018-03-14 05:00:30.030,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 05:01:06.16,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 05:04:42.442,XMV-01,XMV-01,HIGH,HIGH,ALM
2018-03-14 05:14:54.1454,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 05:15:30.1530,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 05:17:54.1754,XMV-01,XMV-01,HIGH,HIGH,RTN
2018-03-14 05:19:06.196,XMV-01,XMV-01,HIGH,HIGH,ALM
2018-03-14 05:19:42.1942,XMV-01,XMV-01,HIGH,HIGH,RTN
2018-03-14 05:23:18.2318,XMV-01,XMV-01,HIGH,HIGH,ALM
2018-03-14 05:23:18.2318,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 05:23:54.2354,XMV-01,XMV-01,HIGH,HIGH,RTN
2018-03-14 05:23:54.2354,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 05:25:42.2542,XMV-01,XMV-01,HIGH,HIGH,ALM
2018-03-14 05:26:18.2618,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 05:26:54.2654,XMV-01,XMV-01,HIGH,HIGH,RTN
2018-03-14 05:26:54.2654,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 05:27:30.2730,XMV-01,XMV-01,HIGH,HIGH,ALM
2018-03-14 05:28:06.286,XMV-01,XMV-01,HIGH,HIGH,RTN
2018-03-14 05:37:42.3742,XMV-01,XMV-01,HIGH,HIGH,ALM
2018-03-14 05:38:18.3818,XMV-01,XMV-01,HIGH,HIGH,RTN
2018-03-14 05:40:42.4042,XMV-01,XMV-01,HIGH,HIGH,ALM
2018-03-14 05:41:18.4118,XMV-01,XMV-01,HIGH,HIGH,RTN
2018-03-14 05:43:06.436,XMV-01,XMV-01,HIGH,HIGH,ALM
2018-03-14 05:45:30.4530,XMV-01,XMV-01,HIGH,HIGH,RTN
2018-03-14 05:46:06.466,XMV-01,XMV-01,HIGH,HIGH,ALM
2018-03-14 05:46:42.4642,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 05:47:18.4718,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 05:56:18.5618,XMV-01,XMV-01,HIGH,HIGH,RTN
2018-03-14 05:57:30.5730,XMV-01,XMV-01,HIGH,HIGH,ALM
2018-03-14 05:58:06.586,XMV-01,XMV-01,HIGH,HIGH,RTN
2018-03-14 06:08:54.854,XMV-01,XMV-01,HIGH,HIGH,ALM
2018-03-14 06:10:42.1042,XMV-01,XMV-01,HIGH,HIGH,RTN
2018-03-14 06:11:54.1154,XMV-01,XMV-01,HIGH,HIGH,ALM
2018-03-14 06:12:30.1230,XMV-01,XMV-01,HIGH,HIGH,RTN
2018-03-14 06:14:18.1418,XMV-01,XMV-01,HIGH,HIGH,ALM
2018-03-14 06:14:54.1454,XMV-01,XMV-01,HIGH,HIGH,RTN
2018-03-14 06:14:54.1454,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 06:15:30.1530,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 06:17:18.1718,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 06:17:54.1754,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 07:23:54.2354,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-14 07:25:06.256,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-14 07:28:06.286,XMV-01,XMV-01,HIGH,HIGH,ALM
2018-03-14 07:28:42.2842,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 07:29:18.2918,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-14 07:29:54.2954,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-14 07:33:30.3330,XMV-08,XMV-08,HIGH,HIGH,ALM
2018-03-14 07:34:06.346,XMV-08,XMV-08,HIGH,HIGH,RTN
2018-03-14 07:38:54.3854,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 07:39:30.3930,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 07:40:06.406,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 08:20:18.2018,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 08:20:54.2054,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 08:23:54.2354,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 08:24:30.2430,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 08:32:54.3254,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 08:33:30.3330,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 08:34:42.3442,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 08:35:18.3518,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 08:42:30.4230,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 08:43:06.436,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 08:44:54.4454,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 08:45:30.4530,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 08:47:54.4754,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 08:48:30.4830,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 08:50:54.5054,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 08:51:30.5130,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 08:52:06.526,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 08:52:42.5242,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 08:56:18.5618,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 08:56:54.5654,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 08:57:30.5730,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 08:58:06.586,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 08:59:54.5954,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 09:00:30.030,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 09:03:30.330,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 09:04:42.442,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 09:51:30.5130,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 09:52:06.526,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 09:59:18.5918,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 09:59:54.5954,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 10:23:54.2354,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 10:25:06.256,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 10:25:42.2542,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 10:26:18.2618,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 10:36:30.3630,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 10:37:06.376,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 10:40:42.4042,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 10:41:18.4118,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 10:44:18.4418,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 10:44:54.4454,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 10:55:42.5542,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 10:56:18.5618,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 10:57:30.5730,XMV-01,XMV-01,HIGH,HIGH,RTN
2018-03-14 10:58:06.586,XMV-01,XMV-01,HIGH,HIGH,ALM
2018-03-14 10:58:06.586,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 10:58:42.5842,XMV-01,XMV-01,HIGH,HIGH,RTN
2018-03-14 10:58:42.5842,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 10:59:18.5918,XMV-01,XMV-01,HIGH,HIGH,ALM
2018-03-14 11:00:30.030,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 11:01:06.16,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 11:10:06.106,XMV-01,XMV-01,HIGH,HIGH,RTN
2018-03-14 11:11:18.1118,XMV-01,XMV-01,HIGH,HIGH,ALM
2018-03-14 11:11:54.1154,XMV-01,XMV-01,HIGH,HIGH,RTN
2018-03-14 11:15:30.1530,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 11:16:06.166,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 11:22:42.2242,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 11:23:18.2318,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 12:04:42.442,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 12:05:18.518,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 12:14:54.1454,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 12:15:30.1530,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 12:38:54.3854,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 12:39:30.3930,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 12:46:42.4642,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 12:47:18.4718,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 13:04:42.442,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 13:05:54.554,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 13:38:54.3854,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 13:39:30.3930,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 13:53:54.5354,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 13:54:30.5430,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 13:56:18.5618,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 13:56:54.5654,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 14:01:42.142,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 14:02:18.218,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 14:15:30.1530,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 14:16:06.166,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 14:41:54.4154,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 14:42:30.4230,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 14:47:54.4754,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 14:48:30.4830,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 15:07:06.76,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 15:07:42.742,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 15:10:06.106,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 15:10:42.1042,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 15:13:42.1342,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 15:14:18.1418,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 15:28:42.2842,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 15:29:18.2918,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 15:52:42.5242,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 15:53:18.5318,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 15:59:18.5918,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 15:59:54.5954,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 16:01:06.16,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 16:01:42.142,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 16:08:18.818,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 16:08:54.854,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 16:10:06.106,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 16:10:42.1042,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 16:19:06.196,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 16:19:42.1942,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 16:22:42.2242,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 16:23:18.2318,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 16:35:18.3518,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 16:35:54.3554,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 16:41:18.4118,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 16:41:54.4154,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 16:52:42.5242,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 16:53:18.5318,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 16:59:54.5954,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 17:00:30.030,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 17:01:42.142,XMV-01,XMV-01,HIGH,HIGH,ALM
2018-03-14 17:02:18.218,XMV-01,XMV-01,HIGH,HIGH,RTN
2018-03-14 17:05:54.554,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 17:06:30.630,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 17:07:06.76,XMV-01,XMV-01,HIGH,HIGH,ALM
2018-03-14 17:08:18.818,XMV-01,XMV-01,HIGH,HIGH,RTN
2018-03-14 17:08:54.854,XMV-01,XMV-01,HIGH,HIGH,ALM
2018-03-14 17:10:06.106,XMV-01,XMV-01,HIGH,HIGH,RTN
2018-03-14 17:10:42.1042,XMV-01,XMV-01,HIGH,HIGH,ALM
2018-03-14 17:15:30.1530,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 17:16:06.166,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 17:27:30.2730,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 17:28:06.286,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 17:47:54.4754,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 17:48:30.4830,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 17:56:18.5618,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 17:56:54.5654,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 18:23:18.2318,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 18:23:54.2354,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 18:38:54.3854,XMV-01,XMV-01,HIGH,HIGH,RTN
2018-03-14 18:39:30.3930,XMV-01,XMV-01,HIGH,HIGH,ALM
2018-03-14 18:40:06.406,XMV-01,XMV-01,HIGH,HIGH,RTN
2018-03-14 18:40:06.406,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 18:40:42.4042,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 18:41:18.4118,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 18:41:54.4154,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 18:45:30.4530,XMV-01,XMV-01,HIGH,HIGH,ALM
2018-03-14 18:46:06.466,XMV-01,XMV-01,HIGH,HIGH,RTN
2018-03-14 18:54:30.5430,XMV-01,XMV-01,HIGH,HIGH,ALM
2018-03-14 18:55:06.556,XMV-01,XMV-01,HIGH,HIGH,RTN
2018-03-14 18:55:42.5542,XMV-01,XMV-01,HIGH,HIGH,ALM
2018-03-14 18:57:30.5730,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 18:58:06.586,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 18:59:54.5954,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 19:00:30.030,XMV-01,XMV-01,HIGH,HIGH,RTN
2018-03-14 19:00:30.030,XMV-09,XMV-09,HIGH,HIGH,RTN
2018-03-14 19:01:06.16,XMV-01,XMV-01,HIGH,HIGH,ALM
2018-03-14 19:02:18.218,XMV-01,XMV-01,HIGH,HIGH,RTN
2018-03-14 19:04:06.46,XMV-01,XMV-01,HIGH,HIGH,ALM
2018-03-14 19:12:30.1230,XMV-01,XMV-01,HIGH,HIGH,RTN
2018-03-14 19:13:06.136,XMV-01,XMV-01,HIGH,HIGH,ALM
2018-03-14 19:14:54.1454,XMV-01,XMV-01,HIGH,HIGH,RTN
2018-03-14 19:16:06.166,XMV-01,XMV-01,HIGH,HIGH,ALM
2018-03-14 19:17:18.1718,XMV-09,XMV-09,HIGH,HIGH,ALM
2018-03-14 19:17:54.1754,XMV-01,XMV-01,HIGH,HIGH,RTN
2018-03-14 19:17:54.1754,XMV-09,XMV-09,HIGH,HIGH,RTN
